latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
21.476273,39.16241,7.0,10800,Asia/Riyadh,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),shortwave_radiation (W/m²),direct_normal_irradiance (W/m²),diffuse_radiation (W/m²),wind_speed_10m (m/s)
2024-09-17T23:00,31.2,73,0.0,0.0,0.0,5.40
2024-09-18T00:00,30.6,75,0.0,0.0,0.0,5.20
2024-09-18T01:00,30.1,76,0.0,0.0,0.0,4.93
2024-09-18T02:00,30.0,76,0.0,0.0,0.0,3.80
2024-09-18T03:00,29.3,78,0.0,0.0,0.0,2.84
2024-09-18T04:00,30.4,85,0.0,0.0,0.0,3.04
2024-09-18T05:00,29.6,90,0.0,0.0,0.0,2.01
2024-09-18T06:00,29.4,90,0.0,0.0,0.0,2.73
2024-09-18T07:00,30.6,83,28.0,43.2,23.0,4.90
2024-09-18T08:00,32.1,72,158.0,176.9,105.0,5.80
2024-09-18T09:00,32.8,69,326.0,280.0,181.0,4.71
2024-09-18T10:00,33.7,65,553.0,461.9,229.0,4.97
2024-09-18T11:00,34.5,60,749.0,655.1,200.0,4.80
2024-09-18T12:00,34.7,62,827.0,657.9,223.0,6.26
2024-09-18T13:00,34.7,61,851.0,654.7,238.0,7.53
2024-09-18T14:00,34.5,61,814.0,676.5,211.0,7.22
2024-09-18T15:00,34.4,60,698.0,646.0,190.0,6.38
2024-09-18T16:00,33.8,63,516.0,555.4,167.0,5.46
2024-09-18T17:00,33.4,65,309.0,420.3,129.0,5.02
2024-09-18T18:00,32.7,69,104.0,175.4,69.0,5.10
2024-09-18T19:00,31.8,76,5.0,0.0,5.0,5.55
2024-09-18T20:00,31.6,75,0.0,0.0,0.0,4.05
2024-09-18T21:00,31.2,77,0.0,0.0,0.0,4.25
2024-09-18T22:00,30.8,79,0.0,0.0,0.0,3.28
2024-09-18T23:00,30.5,78,0.0,0.0,0.0,3.14
2024-09-19T00:00,30.3,78,0.0,0.0,0.0,3.16
2024-09-19T01:00,30.0,77,0.0,0.0,0.0,3.81
2024-09-19T02:00,29.7,76,0.0,0.0,0.0,3.49
2024-09-19T03:00,29.2,78,0.0,0.0,0.0,3.26
2024-09-19T04:00,29.9,72,0.0,0.0,0.0,3.50
2024-09-19T05:00,30.5,72,0.0,0.0,0.0,1.00
2024-09-19T06:00,28.8,81,0.0,0.0,0.0,2.80
2024-09-19T07:00,30.2,77,29.0,52.0,23.0,3.12
2024-09-19T08:00,32.2,65,186.0,291.4,99.0,3.68
2024-09-19T09:00,33.4,55,396.0,472.2,152.0,3.35
2024-09-19T10:00,34.2,51,600.0,604.2,177.0,3.30
2024-09-19T11:00,34.6,52,757.0,670.8,196.0,4.88
2024-09-19T12:00,34.5,54,852.0,705.2,206.0,6.18
2024-09-19T13:00,34.5,52,873.0,712.1,208.0,6.05
2024-09-19T14:00,34.6,52,820.0,694.4,203.0,4.96
2024-09-19T15:00,34.0,56,698.0,651.2,188.0,5.43
2024-09-19T16:00,33.5,60,519.0,566.5,165.0,6.53
2024-09-19T17:00,33.1,61,309.0,431.1,126.0,6.21
2024-09-19T18:00,32.1,68,105.0,194.2,67.0,6.44
2024-09-19T19:00,31.4,72,4.0,0.0,4.0,5.88
2024-09-19T20:00,31.0,76,0.0,0.0,0.0,6.02
2024-09-19T21:00,30.7,79,0.0,0.0,0.0,5.50
2024-09-19T22:00,30.4,80,0.0,0.0,0.0,5.12
2024-09-19T23:00,30.0,81,0.0,0.0,0.0,5.49
2024-09-20T00:00,29.8,82,0.0,0.0,0.0,5.02
2024-09-20T01:00,29.6,81,0.0,0.0,0.0,3.42
2024-09-20T02:00,29.4,81,0.0,0.0,0.0,3.10
2024-09-20T03:00,28.9,84,0.0,0.0,0.0,3.96
2024-09-20T04:00,29.5,82,0.0,0.0,0.0,5.02
2024-09-20T05:00,29.0,87,0.0,0.0,0.0,3.52
2024-09-20T06:00,28.2,91,0.0,0.0,0.0,2.79
2024-09-20T07:00,28.6,87,29.0,52.2,23.0,2.78
2024-09-20T08:00,30.2,79,189.0,305.8,98.0,3.30
2024-09-20T09:00,31.9,69,398.0,475.3,153.0,3.76
2024-09-20T10:00,33.4,61,603.0,602.6,182.0,3.84
2024-09-20T11:00,33.9,62,754.0,655.4,207.0,5.56
2024-09-20T12:00,34.1,60,841.0,668.5,230.0,6.48
2024-09-20T13:00,34.1,61,722.0,416.6,334.0,6.04
2024-09-20T14:00,34.1,60,713.0,474.2,293.0,4.14
2024-09-20T15:00,34.2,59,593.0,451.3,241.0,4.85
2024-09-20T16:00,33.4,66,435.0,365.3,208.0,3.47
2024-09-20T17:00,33.3,64,279.0,335.1,138.0,5.11
2024-09-20T18:00,31.9,73,98.0,156.5,68.0,4.66
2024-09-20T19:00,31.4,77,4.0,0.0,4.0,3.28
2024-09-20T20:00,31.1,79,0.0,0.0,0.0,3.97
2024-09-20T21:00,30.7,83,0.0,0.0,0.0,2.40
2024-09-20T22:00,30.2,87,0.0,0.0,0.0,3.05
2024-09-20T23:00,29.7,91,0.0,0.0,0.0,3.20
2024-09-21T00:00,29.2,92,0.0,0.0,0.0,3.35
2024-09-21T01:00,28.9,92,0.0,0.0,0.0,3.49
2024-09-21T02:00,28.3,94,0.0,0.0,0.0,2.81
2024-09-21T03:00,27.3,97,0.0,0.0,0.0,2.00
2024-09-21T04:00,28.1,96,0.0,0.0,0.0,2.20
2024-09-21T05:00,28.0,98,0.0,0.0,0.0,3.00
2024-09-21T06:00,27.5,99,0.0,0.0,0.0,2.82
2024-09-21T07:00,27.7,97,28.0,43.7,23.0,1.43
2024-09-21T08:00,28.2,94,169.0,205.8,108.0,1.39
2024-09-21T09:00,30.4,76,400.0,468.6,159.0,1.02
2024-09-21T10:00,32.9,64,597.0,582.3,191.0,2.33
2024-09-21T11:00,34.2,60,757.0,660.4,207.0,5.12
2024-09-21T12:00,34.8,57,856.0,712.8,206.0,6.34
2024-09-21T13:00,34.8,56,875.0,719.1,207.0,6.54
2024-09-21T14:00,35.0,55,835.0,724.9,195.0,6.10
2024-09-21T15:00,34.3,57,681.0,609.0,208.0,5.52
2024-09-21T16:00,34.1,57,518.0,564.9,169.0,5.66
2024-09-21T17:00,32.4,71,295.0,386.1,134.0,6.10
2024-09-21T18:00,32.1,71,101.0,186.4,66.0,3.84
2024-09-21T19:00,31.3,77,3.0,0.0,3.0,3.72
2024-09-21T20:00,31.0,79,0.0,0.0,0.0,1.91
2024-09-21T21:00,30.8,79,0.0,0.0,0.0,1.52
2024-09-21T22:00,30.5,80,0.0,0.0,0.0,1.39
2024-09-21T23:00,29.9,83,0.0,0.0,0.0,0.73
2024-09-22T00:00,29.9,83,0.0,0.0,0.0,0.40
2024-09-22T01:00,29.6,85,0.0,0.0,0.0,0.40
2024-09-22T02:00,28.4,91,0.0,0.0,0.0,1.17
2024-09-22T03:00,27.8,94,0.0,0.0,0.0,1.53
2024-09-22T04:00,28.1,92,0.0,0.0,0.0,1.30
2024-09-22T05:00,27.7,93,0.0,0.0,0.0,1.53
2024-09-22T06:00,27.7,93,0.0,0.0,0.0,2.56
2024-09-22T07:00,28.5,90,28.0,52.7,22.0,2.90
2024-09-22T08:00,30.4,80,187.0,304.7,97.0,3.11
2024-09-22T09:00,31.8,74,401.0,499.0,145.0,3.28
2024-09-22T10:00,32.6,70,599.0,606.6,177.0,3.98
2024-09-22T11:00,33.2,67,753.0,671.5,195.0,4.75
2024-09-22T12:00,33.7,63,843.0,699.1,207.0,4.90
2024-09-22T13:00,34.2,60,866.0,712.5,206.0,4.94
2024-09-22T14:00,34.0,61,829.0,720.5,195.0,3.40
2024-09-22T15:00,34.3,59,674.0,625.8,190.0,5.25
2024-09-22T16:00,34.0,60,512.0,569.8,162.0,5.79
2024-09-22T17:00,33.0,64,290.0,399.4,125.0,5.14
2024-09-22T18:00,31.8,74,98.0,190.3,63.0,4.79
2024-09-22T19:00,31.4,77,3.0,0.0,3.0,4.10
2024-09-22T20:00,31.1,79,0.0,0.0,0.0,3.72
2024-09-22T21:00,30.8,80,0.0,0.0,0.0,4.74
2024-09-22T22:00,30.5,81,0.0,0.0,0.0,4.33
2024-09-22T23:00,30.1,83,0.0,0.0,0.0,3.83
2024-09-23T00:00,29.5,85,0.0,0.0,0.0,3.61
2024-09-23T01:00,29.0,87,0.0,0.0,0.0,3.42
2024-09-23T02:00,28.4,90,0.0,0.0,0.0,3.16
2024-09-23T03:00,28.2,91,0.0,0.0,0.0,3.07
2024-09-23T04:00,28.7,92,0.0,0.0,0.0,2.66
2024-09-23T05:00,28.8,91,0.0,0.0,0.0,3.57
2024-09-23T06:00,28.9,89,0.0,0.0,0.0,4.33
2024-09-23T07:00,29.6,83,28.0,53.0,22.0,4.30
2024-09-23T08:00,31.3,71,187.0,309.3,96.0,4.55
2024-09-23T09:00,33.1,57,401.0,502.2,144.0,5.01
2024-09-23T10:00,34.5,50,602.0,618.0,173.0,5.42
2024-09-23T11:00,35.2,48,759.0,682.6,193.0,6.87
2024-09-23T12:00,34.8,52,853.0,717.4,202.0,8.03
2024-09-23T13:00,34.4,55,874.0,725.3,204.0,8.63
2024-09-23T14:00,34.2,55,819.0,708.2,198.0,8.94
2024-09-23T15:00,33.9,56,696.0,663.5,185.0,8.17
2024-09-23T16:00,33.6,59,510.0,571.5,161.0,6.58
2024-09-23T17:00,32.9,62,293.0,412.9,124.0,6.51
2024-09-23T18:00,32.1,68,95.0,188.9,61.0,6.97
2024-09-23T19:00,31.5,71,3.0,0.0,3.0,6.19
2024-09-23T20:00,31.1,73,0.0,0.0,0.0,4.97
2024-09-23T21:00,30.7,76,0.0,0.0,0.0,5.73
2024-09-23T22:00,30.4,73,0.0,0.0,0.0,5.79
2024-09-23T23:00,29.9,74,0.0,0.0,0.0,5.41
2024-09-24T00:00,29.4,73,0.0,0.0,0.0,4.82
2024-09-24T01:00,28.9,72,0.0,0.0,0.0,3.73
2024-09-24T02:00,28.0,74,0.0,0.0,0.0,2.77
2024-09-24T03:00,27.4,76,0.0,0.0,0.0,2.61
2024-09-24T04:00,28.7,82,0.0,0.0,0.0,3.45
2024-09-24T05:00,28.6,88,0.0,0.0,0.0,4.09
2024-09-24T06:00,28.7,87,0.0,0.0,0.0,5.25
2024-09-24T07:00,29.1,82,28.0,53.2,22.0,4.52
2024-09-24T08:00,30.6,70,188.0,313.9,96.0,4.32
2024-09-24T09:00,32.3,60,403.0,509.4,143.0,5.63
2024-09-24T10:00,33.5,55,606.0,623.8,174.0,6.04
2024-09-24T11:00,34.1,55,763.0,690.2,192.0,7.30
2024-09-24T12:00,34.1,57,856.0,723.6,201.0,8.00
2024-09-24T13:00,33.9,58,875.0,729.6,203.0,8.23
2024-09-24T14:00,33.6,59,819.0,712.9,196.0,8.35
2024-09-24T15:00,33.3,62,694.0,666.4,183.0,8.35
2024-09-24T16:00,32.6,68,497.0,550.2,163.0,7.31
2024-09-24T17:00,31.7,71,289.0,406.9,124.0,6.93
2024-09-24T18:00,31.3,71,94.0,193.1,60.0,6.19
2024-09-24T19:00,30.8,75,2.0,0.0,2.0,5.46
2024-09-24T20:00,30.6,75,0.0,0.0,0.0,4.44
2024-09-24T21:00,30.1,77,0.0,0.0,0.0,4.61
2024-09-24T22:00,29.7,78,0.0,0.0,0.0,5.38
2024-09-24T23:00,29.3,79,0.0,0.0,0.0,5.22
2024-09-25T00:00,28.5,82,0.0,0.0,0.0,4.40
2024-09-25T01:00,27.8,85,0.0,0.0,0.0,2.92
2024-09-25T02:00,26.9,88,0.0,0.0,0.0,2.33
2024-09-25T03:00,26.6,87,0.0,0.0,0.0,2.62
2024-09-25T04:00,27.1,86,0.0,0.0,0.0,2.24
2024-09-25T05:00,27.0,84,0.0,0.0,0.0,2.47
2024-09-25T06:00,26.9,88,0.0,0.0,0.0,2.89
2024-09-25T07:00,27.8,87,28.0,53.5,22.0,3.47
2024-09-25T08:00,29.6,79,187.0,311.7,96.0,3.44
2024-09-25T09:00,31.7,66,402.0,510.8,142.0,5.10
2024-09-25T10:00,33.1,60,604.0,625.2,172.0,6.19
2024-09-25T11:00,33.9,57,762.0,693.1,190.0,7.71
2024-09-25T12:00,34.2,55,854.0,725.5,199.0,8.60
2024-09-25T13:00,34.0,58,873.0,731.7,201.0,8.57
2024-09-25T14:00,33.7,60,817.0,714.2,195.0,8.42
2024-09-25T15:00,33.5,62,683.0,652.3,185.0,8.92
2024-09-25T16:00,32.7,69,488.0,535.3,165.0,8.00
2024-09-25T17:00,32.1,72,284.0,403.2,122.0,6.44
2024-09-25T18:00,31.6,73,91.0,185.8,59.0,6.18
2024-09-25T19:00,31.2,75,2.0,0.0,2.0,5.49
2024-09-25T20:00,31.1,75,0.0,0.0,0.0,3.81
2024-09-25T21:00,30.7,76,0.0,0.0,0.0,3.21
2024-09-25T22:00,30.0,76,0.0,0.0,0.0,3.16
2024-09-25T23:00,29.5,77,0.0,0.0,0.0,3.91
2024-09-26T00:00,28.9,82,0.0,0.0,0.0,3.11
2024-09-26T01:00,28.3,86,0.0,0.0,0.0,3.34
2024-09-26T02:00,28.0,89,0.0,0.0,0.0,3.81
2024-09-26T03:00,27.7,90,0.0,0.0,0.0,3.91
2024-09-26T04:00,28.0,92,0.0,0.0,0.0,4.12
2024-09-26T05:00,27.8,92,0.0,0.0,0.0,4.40
2024-09-26T06:00,27.7,92,0.0,0.0,0.0,4.55
2024-09-26T07:00,28.0,91,28.0,53.8,22.0,4.40
2024-09-26T08:00,29.5,84,190.0,323.4,96.0,4.94
2024-09-26T09:00,32.3,69,410.0,528.0,142.0,5.77
2024-09-26T10:00,35.5,51,618.0,647.1,172.0,6.11
2024-09-26T11:00,37.8,43,779.0,715.4,190.0,6.20
2024-09-26T12:00,38.0,46,874.0,747.3,201.0,8.05
2024-09-26T13:00,37.1,47,894.0,754.6,203.0,9.82
2024-09-26T14:00,35.7,58,834.0,735.2,196.0,8.59
2024-09-26T15:00,35.3,57,696.0,678.9,180.0,6.15
2024-09-26T16:00,34.3,64,509.0,586.8,157.0,3.90
2024-09-26T17:00,33.2,68,293.0,434.7,120.0,3.56
2024-09-26T18:00,33.3,62,92.0,201.7,58.0,3.27
2024-09-26T19:00,32.6,64,2.0,0.0,2.0,1.20
2024-09-26T20:00,32.0,67,0.0,0.0,0.0,1.46
2024-09-26T21:00,31.4,70,0.0,0.0,0.0,0.32
2024-09-26T22:00,30.6,72,0.0,0.0,0.0,2.07
2024-09-26T23:00,29.6,78,0.0,0.0,0.0,1.81
2024-09-27T00:00,29.4,82,0.0,0.0,0.0,3.05
2024-09-27T01:00,29.3,81,0.0,0.0,0.0,4.00
2024-09-27T02:00,29.2,82,0.0,0.0,0.0,4.29
2024-09-27T03:00,28.2,89,0.0,0.0,0.0,3.11
2024-09-27T04:00,28.4,92,0.0,0.0,0.0,2.78
2024-09-27T05:00,28.0,93,0.0,0.0,0.0,2.80
2024-09-27T06:00,28.0,95,0.0,0.0,0.0,2.96
2024-09-27T07:00,28.7,96,27.0,54.1,21.0,2.41
2024-09-27T08:00,30.1,89,187.0,321.3,94.0,2.10
2024-09-27T09:00,31.8,76,404.0,521.6,140.0,1.88
2024-09-27T10:00,33.5,66,609.0,638.5,170.0,2.52
2024-09-27T11:00,34.7,63,762.0,698.9,188.0,4.25
2024-09-27T12:00,35.3,62,853.0,730.4,197.0,5.73
2024-09-27T13:00,35.4,56,870.0,735.0,199.0,6.68
2024-09-27T14:00,34.9,60,814.0,718.1,193.0,7.05
2024-09-27T15:00,34.0,67,684.0,664.7,181.0,5.46
2024-09-27T16:00,33.8,63,504.0,583.7,156.0,5.20
2024-09-27T17:00,33.2,67,287.0,426.1,119.0,4.88
2024-09-27T18:00,32.0,79,88.0,192.0,56.0,2.37
2024-09-27T19:00,31.8,80,1.0,0.0,1.0,1.84
2024-09-27T20:00,31.3,82,0.0,0.0,0.0,2.68
2024-09-27T21:00,31.3,79,0.0,0.0,0.0,0.96
2024-09-27T22:00,30.1,90,0.0,0.0,0.0,2.33
2024-09-27T23:00,29.0,94,0.0,0.0,0.0,1.06
2024-09-28T00:00,28.8,96,0.0,0.0,0.0,2.51
2024-09-28T01:00,28.6,96,0.0,0.0,0.0,2.65
2024-09-28T02:00,27.7,98,0.0,0.0,0.0,1.41
2024-09-28T03:00,26.7,99,0.0,0.0,0.0,1.93
2024-09-28T04:00,27.8,97,0.0,0.0,0.0,2.29
2024-09-28T05:00,27.8,95,0.0,0.0,0.0,2.57
2024-09-28T06:00,27.3,93,0.0,0.0,0.0,2.46
2024-09-28T07:00,28.0,86,27.0,54.4,21.0,2.20
2024-09-28T08:00,30.3,72,186.0,322.8,93.0,1.87
2024-09-28T09:00,32.4,62,403.0,521.2,140.0,0.52
2024-09-28T10:00,34.5,53,607.0,638.7,169.0,1.35
2024-09-28T11:00,35.7,52,763.0,704.4,186.0,3.32
2024-09-28T12:00,35.7,54,855.0,735.7,196.0,5.00
2024-09-28T13:00,36.4,47,872.0,741.6,197.0,5.18
2024-09-28T14:00,35.9,55,811.0,719.6,191.0,5.51
2024-09-28T15:00,35.1,61,683.0,670.4,178.0,5.93
2024-09-28T16:00,34.2,62,482.0,545.0,159.0,4.08
2024-09-28T17:00,34.0,62,275.0,409.7,115.0,4.77
2024-09-28T18:00,32.7,69,85.0,182.1,55.0,3.54
2024-09-28T19:00,32.3,69,1.0,0.0,1.0,3.71
2024-09-28T20:00,31.9,72,0.0,0.0,0.0,0.99
2024-09-28T21:00,31.7,70,0.0,0.0,0.0,1.22
2024-09-28T22:00,31.0,72,0.0,0.0,0.0,1.68
2024-09-28T23:00,30.3,77,0.0,0.0,0.0,2.26
2024-09-29T00:00,29.7,82,0.0,0.0,0.0,2.69
2024-09-29T01:00,29.4,87,0.0,0.0,0.0,3.12
2024-09-29T02:00,29.3,87,0.0,0.0,0.0,3.29
2024-09-29T03:00,28.7,86,0.0,0.0,0.0,3.01
2024-09-29T04:00,29.3,79,0.0,0.0,0.0,3.26
2024-09-29T05:00,28.7,76,0.0,0.0,0.0,3.04
2024-09-29T06:00,27.9,74,0.0,0.0,0.0,1.71
2024-09-29T07:00,28.9,65,27.0,54.7,21.0,2.23
2024-09-29T08:00,31.0,55,185.0,324.3,92.0,1.43
2024-09-29T09:00,33.2,51,403.0,524.7,139.0,0.78
2024-09-29T10:00,35.0,48,607.0,641.9,168.0,2.69
2024-09-29T11:00,35.8,49,763.0,707.4,185.0,3.94
2024-09-29T12:00,36.8,45,855.0,738.9,195.0,4.75
2024-09-29T13:00,37.4,43,872.0,745.0,196.0,6.42
2024-09-29T14:00,37.0,42,814.0,726.8,190.0,7.23
2024-09-29T15:00,36.0,49,691.0,689.4,174.0,6.73
2024-09-29T16:00,34.9,57,481.0,561.9,150.0,6.22
2024-09-29T17:00,34.0,60,272.0,405.8,115.0,5.98
2024-09-29T18:00,32.7,66,81.0,178.1,52.0,4.22
2024-09-29T19:00,32.3,67,1.0,0.0,1.0,1.25
2024-09-29T20:00,32.1,67,0.0,0.0,0.0,1.48
2024-09-29T21:00,31.5,69,0.0,0.0,0.0,1.11
2024-09-29T22:00,30.7,73,0.0,0.0,0.0,1.55
2024-09-29T23:00,30.5,75,0.0,0.0,0.0,3.22
2024-09-30T00:00,30.2,73,0.0,0.0,0.0,3.58
2024-09-30T01:00,30.0,70,0.0,0.0,0.0,3.75
2024-09-30T02:00,29.0,77,0.0,0.0,0.0,1.51
2024-09-30T03:00,28.3,77,0.0,0.0,0.0,1.66
2024-09-30T04:00,29.1,78,0.0,0.0,0.0,1.17
2024-09-30T05:00,28.0,85,0.0,0.0,0.0,1.66
2024-09-30T06:00,27.8,89,0.0,0.0,0.0,2.66
2024-09-30T07:00,29.8,82,26.0,55.0,20.0,3.68
2024-09-30T08:00,32.4,65,182.0,318.8,91.0,4.35
2024-09-30T09:00,33.4,60,396.0,514.4,138.0,3.31
2024-09-30T10:00,34.0,58,594.0,626.0,167.0,2.73
2024-09-30T11:00,34.7,55,746.0,687.2,186.0,3.60
2024-09-30T12:00,35.0,53,836.0,720.8,194.0,4.60
2024-09-30T13:00,35.0,50,852.0,726.3,195.0,5.35
2024-09-30T14:00,35.0,50,795.0,708.5,189.0,5.52
2024-09-30T15:00,34.3,54,670.0,664.4,174.0,5.31
2024-09-30T16:00,34.2,52,491.0,579.0,152.0,5.22
2024-09-30T17:00,33.2,56,277.0,422.8,115.0,4.99
2024-09-30T18:00,32.4,61,81.0,180.2,52.0,5.04
2024-09-30T19:00,31.5,68,1.0,0.0,1.0,4.95
2024-09-30T20:00,31.1,71,0.0,0.0,0.0,4.94
2024-09-30T21:00,31.0,70,0.0,0.0,0.0,4.72
2024-09-30T22:00,30.9,69,0.0,0.0,0.0,3.88
2024-09-30T23:00,30.7,68,0.0,0.0,0.0,3.11
2024-10-01T00:00,30.4,68,0.0,0.0,0.0,2.99
2024-10-01T01:00,29.9,71,0.0,0.0,0.0,3.35
2024-10-01T02:00,29.7,71,0.0,0.0,0.0,3.05
2024-10-01T03:00,29.0,73,0.0,0.0,0.0,1.83
2024-10-01T04:00,27.5,79,0.0,0.0,0.0,2.18
2024-10-01T05:00,27.3,81,0.0,0.0,0.0,2.83
2024-10-01T06:00,27.2,83,0.0,0.0,0.0,2.93
2024-10-01T07:00,28.0,78,24.0,36.9,20.0,2.58
2024-10-01T08:00,29.9,67,163.0,225.3,99.0,2.32
2024-10-01T09:00,31.8,58,325.0,310.1,170.0,2.95
2024-10-01T10:00,33.7,46,488.0,363.1,241.0,3.81
2024-10-01T11:00,35.0,42,712.0,569.8,249.0,4.85
2024-10-01T12:00,34.8,49,753.0,537.1,276.0,6.12
2024-10-01T13:00,34.6,52,854.0,724.2,201.0,7.27
2024-10-01T14:00,34.6,48,800.0,714.6,191.0,7.97
2024-10-01T15:00,34.3,48,673.0,671.5,174.0,7.85
2024-10-01T16:00,35.0,39,494.0,587.8,152.0,6.93
2024-10-01T17:00,34.1,45,279.0,434.9,114.0,6.32
2024-10-01T18:00,32.7,54,80.0,182.4,51.0,6.07
2024-10-01T19:00,32.0,56,1.0,0.0,1.0,5.68
2024-10-01T20:00,31.6,56,0.0,0.0,0.0,5.49
2024-10-01T21:00,30.9,57,0.0,0.0,0.0,4.94
2024-10-01T22:00,30.1,62,0.0,0.0,0.0,4.66
2024-10-01T23:00,29.5,64,0.0,0.0,0.0,4.87
2024-10-02T00:00,29.3,62,0.0,0.0,0.0,4.62
2024-10-02T01:00,29.0,63,0.0,0.0,0.0,4.95
2024-10-02T02:00,28.7,65,0.0,0.0,0.0,4.40
2024-10-02T03:00,28.8,60,0.0,0.0,0.0,4.08
2024-10-02T04:00,29.3,57,0.0,0.0,0.0,3.52
2024-10-02T05:00,29.1,51,0.0,0.0,0.0,3.55
2024-10-02T06:00,28.7,51,0.0,0.0,0.0,3.87
2024-10-02T07:00,28.9,50,25.0,46.4,20.0,3.34
2024-10-02T08:00,30.9,43,185.0,325.5,93.0,3.53
2024-10-02T09:00,33.2,33,403.0,529.8,139.0,4.63
2024-10-02T10:00,34.4,33,602.0,634.0,172.0,5.56
2024-10-02T11:00,34.4,43,758.0,700.9,190.0,5.76
2024-10-02T12:00,34.3,49,842.0,725.0,200.0,6.42
2024-10-02T13:00,34.4,50,861.0,742.2,194.0,6.74
2024-10-02T14:00,34.3,51,799.0,719.7,188.0,6.96
2024-10-02T15:00,33.6,57,671.0,672.0,174.0,6.85
2024-10-02T16:00,33.0,59,487.0,582.9,150.0,6.02
2024-10-02T17:00,32.3,63,272.0,423.3,113.0,5.60
2024-10-02T18:00,31.2,68,77.0,171.9,50.0,5.52
2024-10-02T19:00,30.7,72,0.0,0.0,0.0,4.97
2024-10-02T20:00,30.5,72,0.0,0.0,0.0,4.91
2024-10-02T21:00,30.3,70,0.0,0.0,0.0,4.51
2024-10-02T22:00,29.9,67,0.0,0.0,0.0,4.38
2024-10-02T23:00,29.3,67,0.0,0.0,0.0,3.75
2024-10-03T00:00,28.9,69,0.0,0.0,0.0,4.26
2024-10-03T01:00,28.8,65,0.0,0.0,0.0,3.95
2024-10-03T02:00,29.0,62,0.0,0.0,0.0,4.09
2024-10-03T03:00,28.5,65,0.0,0.0,0.0,4.38
2024-10-03T04:00,27.9,63,0.0,0.0,0.0,3.37
2024-10-03T05:00,27.3,66,0.0,0.0,0.0,3.05
2024-10-03T06:00,26.3,73,0.0,0.0,0.0,2.45
2024-10-03T07:00,27.2,70,25.0,56.0,19.0,1.96
2024-10-03T08:00,29.5,63,183.0,327.1,91.0,1.69
2024-10-03T09:00,31.5,62,399.0,527.6,137.0,2.44
2024-10-03T10:00,33.3,55,599.0,641.7,165.0,4.56
2024-10-03T11:00,34.3,52,754.0,706.6,183.0,6.10
2024-10-03T12:00,34.5,51,842.0,737.3,191.0,6.21
2024-10-03T13:00,34.4,52,856.0,741.3,192.0,6.40
2024-10-03T14:00,34.0,55,795.0,720.2,186.0,6.73
2024-10-03T15:00,33.6,58,668.0,672.5,173.0,6.44
2024-10-03T16:00,33.0,61,478.0,572.7,149.0,6.11
2024-10-03T17:00,32.0,64,266.0,414.2,112.0,5.94
2024-10-03T18:00,31.2,67,73.0,167.6,47.0,5.49
2024-10-03T19:00,30.9,71,0.0,0.0,0.0,5.84
2024-10-03T20:00,30.7,71,0.0,0.0,0.0,5.68
2024-10-03T21:00,30.3,70,0.0,0.0,0.0,4.82
2024-10-03T22:00,29.8,71,0.0,0.0,0.0,4.55
2024-10-03T23:00,29.4,69,0.0,0.0,0.0,4.58
2024-10-04T00:00,29.1,68,0.0,0.0,0.0,4.43
2024-10-04T01:00,28.6,69,0.0,0.0,0.0,4.04
2024-10-04T02:00,27.8,72,0.0,0.0,0.0,3.30
2024-10-04T03:00,27.3,73,0.0,0.0,0.0,3.22
2024-10-04T04:00,27.7,73,0.0,0.0,0.0,3.27
2024-10-04T05:00,27.4,75,0.0,0.0,0.0,3.46
2024-10-04T06:00,27.0,75,0.0,0.0,0.0,3.35
2024-10-04T07:00,27.7,75,25.0,47.0,20.0,3.44
2024-10-04T08:00,29.8,72,181.0,321.7,91.0,3.44
2024-10-04T09:00,31.8,61,398.0,527.4,137.0,4.81
2024-10-04T10:00,33.6,51,598.0,643.7,164.0,5.45
2024-10-04T11:00,34.4,49,752.0,708.7,181.0,5.94
2024-10-04T12:00,34.2,53,842.0,739.6,191.0,6.77
2024-10-04T13:00,33.9,55,856.0,745.0,191.0,7.31
2024-10-04T14:00,33.8,55,794.0,723.0,185.0,7.31
2024-10-04T15:00,33.4,58,666.0,675.8,171.0,6.92
2024-10-04T16:00,32.7,61,481.0,583.5,148.0,6.16
2024-10-04T17:00,31.9,62,267.0,421.1,112.0,5.19
2024-10-04T18:00,31.0,70,72.0,169.7,46.0,3.76
2024-10-04T19:00,30.7,71,0.0,0.0,0.0,4.63
2024-10-04T20:00,30.4,72,0.0,0.0,0.0,4.81
2024-10-04T21:00,30.0,72,0.0,0.0,0.0,3.93
2024-10-04T22:00,29.2,76,0.0,0.0,0.0,3.54
2024-10-04T23:00,28.6,79,0.0,0.0,0.0,3.80
2024-10-05T00:00,28.1,81,0.0,0.0,0.0,3.96
2024-10-05T01:00,27.6,82,0.0,0.0,0.0,3.42
2024-10-05T02:00,27.1,82,0.0,0.0,0.0,3.19
2024-10-05T03:00,27.2,80,0.0,0.0,0.0,3.09
2024-10-05T04:00,28.2,83,0.0,0.0,0.0,2.10
2024-10-05T05:00,27.2,85,0.0,0.0,0.0,1.67
2024-10-05T06:00,26.3,87,0.0,0.0,0.0,1.70
2024-10-05T07:00,27.2,79,24.0,47.3,19.0,2.01
2024-10-05T08:00,29.1,70,180.0,327.0,89.0,1.47
2024-10-05T09:00,31.0,64,395.0,527.2,135.0,0.96
